Name,SMILES
ab_enamine1507,CC(C)(C)c1nnc(CNS(=O)(=O)c2cccc(CC(=O)O)c2)s1
ab_enamine1508,Cc1cccc(C(NS(=O)(=O)C2CCCOC2)C(=O)O)c1C
ab_enamine1509,C[C@@H]1CNC(=O)C2(CNC2)C/C=C/CC2(CCC2)C(=O)N1.OC(=O)C(F)(F)F
ab_enamine1510,CNS(=O)(=O)NC1CCN(CC1)C(=O)CC1CN(C1)C(=O)OC(C)(C)C
ab_enamine1511,CC(NS(=O)(=O)C)C(=O)Nc1cc(c[nH]c1=O)C(F)(F)F
ab_enamine1512,Cc1noc(C)c1S(=O)(=O)NC1(C)CCS(=O)(=O)C1
ab_enamine1513,OC(=O)Cn1cccc(NS(=O)(=O)c2cc(cc(c2)C(F)(F)F)C(F)(F)F)c1=O
ab_enamine1514,OC(=O)C(NS(=O)(=O)C1CC1)c1cccc2ccccc12
ab_enamine1515,COc1ccc(OC)c(c1)S(=O)(=O)NC1(CCCCC1)C(=O)O
ab_enamine1516,CCS(=O)(=O)N(C)C1CCN(CC1)C(=O)C(NS(=O)(=O)C)C(C)C
ab_enamine1517,C[C@@H]1CNC(=O)C2(CNC2)C/C=C/COCC(C(=O)N1)C(C)(C)C.OC(=O)C(F)(F)F
ab_enamine1518,C[C@@H]1CNC(=O)C(COC/C=C/CC2(CNC2)C(=O)N1)C(C)(C)C.OC(=O)C(F)(F)F
ab_enamine1519,Cc1nc(co1)c1ccc(cc1)S(=O)(=O)N[C@@H](C(=O)O)c1ccc(O)cc1
ab_enamine1520,CNS(=O)(=O)c1ccc(o1)C(=O)NCCCn1cncn1
ab_enamine1521,OC(=O)c1cnc(N2CC(C2)S(=O)(=O)NC2CCCC2)c(Cl)c1
ab_enamine1522,CS(=O)(=O)NC1CCCN(C1)C(=O)NC1CCCN(C1)C(=O)N1CCCC1
ab_enamine1523,CC(C)n1nc(C)c(c1C)S(=O)(=O)Nc1cccc(C)c1C(=O)O
ab_enamine1524,Cn1ncc(C2CC2)c1S(=O)(=O)Nc1ccc(C(=O)O)c(c1)C(F)(F)F
ab_enamine1525,CC(C)c1ccc(cc1S(=O)(=O)Nc1cnn(CC(F)F)c1)C(=O)O
ab_enamine1526,CN1C(=O)Cc2cc(ccc12)S(=O)(=O)NC(CC(=O)O)c1ccccc1Cl
ab_enamine1527,OC(=O)CNS(=O)(=O)c1cc(cc(c1)C(F)(F)F)C(F)(F)F
ab_enamine1528,OC(=O)Cn1cc(cn1)S(=O)(=O)NCC1CCc2ccccc2CC1
ab_enamine1529,CC(C)(NS(=O)(=O)N1CCCC1C(=O)O)c1nc2ccccc2s1
ab_enamine1530,OC(=O)COc1ccc(cc1)S(=O)(=O)Nc1cc(F)ccc1F
ab_enamine1531,O=S(=O)(NCC1CNCCCO1)c1ccc2OCCCc2c1
ab_enamine1532,CN1[C@H]([C@@H](CC1=O)C(=O)NS(=O)(=O)C1(C)CC1)c1cccnc1
ab_enamine1533,OC(=O)c1ccc(CCNS(=O)(=O)c2ccc3[nH]c(=O)[nH]c3c2)cc1
ab_enamine1534,NC(CNS(=O)(=O)CCCN1CCOCC1)c1ccccc1
ab_enamine1535,Cc1nc(NC2(CCCNC2)C(=O)N)ccc1[N+](=O)[O-]
ab_enamine1536,OC(=O)c1ccccc1NS(=O)(=O)c1cccc(NS(=O)(=O)c2ccc3[nH]c(=O)oc3c2)c1
ab_enamine1537,Cc1nc([nH]c1C(=O)O)C1CCCN(C1)C(=O)OCC1CC1
ab_enamine1538,CCS(=O)(=O)NCCCN1CCC(CC1)n1cccn1
ab_enamine1539,CCCn1c(N)c(C(=O)CN2CCCC(C2)NS(=O)(=O)C)c(=O)[nH]c1=O
ab_enamine1540,COc1cc(OC)c(cc1Cl)S(=O)(=O)N[C@H](C(C)C)C(=O)O
ab_enamine1541,CNS(=O)(=O)N1CCN(CC1)C(=O)c1cc2CCCCc2[nH]c1=O
ab_enamine1542,CCn1cc([N+](=O)[O-])c(n1)C(=O)N1CCC(CC1)C1NCC1(C)C
ab_enamine1543,O=S(=O)(NCc1cccc(Cn2cncn2)c1)N1CCS(=O)(=O)CC1
ab_enamine1544,NC(=O)c1cc(n[nH]1)C1CCCN(CC(O)Cn2cc(cn2)[N+](=O)[O-])C1
ab_enamine1545,Cc1occc1C(=O)NC1CCN(CCCOC(=O)NC(=O)N)CC1
ab_enamine1546,CNS(=O)(=O)c1ccc(CN2CCCC2(C)C(=O)O)cc1
ab_enamine1547,Cl.CNS(=O)(=O)c1cc(ccc1F)C(=O)N1CCCC(C1)C(C)N
ab_enamine1548,CCS(=O)(=O)N1CCN(CC1)S(=O)(=O)NC(C)C
ab_enamine1549,FC(F)COc1ncccc1S(=O)(=O)N[C@]12CCC[C@H]1CNC2
ab_enamine1550,Cc1ccc(cc1S(=O)(=O)NCCN1CCCC1)C(=O)O
ab_enamine1551,OCCNC(=O)Cn1cc(NC(=O)CNC(=O)c2cccc(c2)[N+](=O)[O-])cn1
ab_enamine1552,CCc1nc2cc(ccc2o1)S(=O)(=O)NCc1cc(C(=O)O)c(C)o1
ab_enamine1553,CCCC(NS(=O)(=O)c1cc(cc(Cl)c1C)C(=O)NC)C(=O)O
ab_enamine1554,NS(=O)(=O)c1ccc(NC(=O)N2CCC3(CC2)NC(=O)NC3=O)cc1
ab_enamine1555,OC1(CNC2CN(C2=O)c2ccc(F)cc2)CCS(=O)(=O)CC1
ab_enamine1556,CCCC(NS(=O)(=O)c1cccc(c1)N(C)C)C(=O)O
ab_enamine1557,NS(=O)(=O)c1ncccc1NS(=O)(=O)CCOCC1CC1
ab_enamine1558,Cc1cc(ccc1NC(=O)c1cccc(NS(=O)(=O)C)c1)C(=O)O
ab_enamine1559,CN(Cc1cc(C)on1)C(=O)C1CCN(CC1)S(=O)(=O)N
ab_enamine1560,CCS(=O)(=O)Nc1ccc(c(OC)c1)S(=O)(=O)NCCN1CCN(CC1)C(=O)C
ab_enamine1561,Cn1cc(CNS(=O)(=O)CC2CN(C2)C(=O)C2CCOCC2)cn1
ab_enamine1562,CCC(CNS(=O)(=O)N1CCC(CC1)C(=O)O)Oc1cccc(C)c1
ab_enamine1563,CNC(=O)c1ccc(cc1)S(=O)(=O)Nc1n[nH]c(C)c1C(=O)N
ab_enamine1564,CC(CNS(=O)(=O)Cc1cc(C)no1)CN1CCCC1
ab_enamine1565,Cl.Cc1nc(C)c(s1)S(=O)(=O)NC1CCCCC1CN
ab_enamine1566,CCCS(=O)(=O)NC1CCN(CCS(=O)(=O)N(C)C)CC1
ab_enamine1567,CS(=O)(=O)NC1CCN(CC1)C(=O)C1CN(C2CCCC2)C(=O)C1
ab_enamine1568,CCOC(=O)c1cn[nH]c1S(=O)(=O)NC1CN(C1)S(=O)(=O)c1ccc(OC)cc1
ab_enamine1569,CCc1nc(C)c(o1)C(=O)NS(=O)(=O)c1cnn2CCCOc12
ab_enamine1570,CCC(Cc1ccc(NS(=O)(=O)c2ccco2)cc1)C(=O)O
ab_enamine1571,Oc1cncc(c1)C(=O)N1CCC2(CC(=O)N2)CC1
ab_enamine1572,COc1cc(NS(=O)(=O)c2ccc(cc2)C(=O)N2CCOCC2)c(cc1OC(F)F)C(=O)O
ab_enamine1573,CC(Cn1ccnc1)NC(=O)N1CCCC(C1)NS(=O)(=O)C
ab_enamine1574,Cl.CC1CCNCC1NS(=O)(=O)c1cn(C)c(C)n1
ab_enamine1575,CS(=O)(=O)NCC1CCCN(C1)C(=O)Cn1cccn1
ab_enamine1576,CN(C)Cc1ccc(cc1)S(=O)(=O)N[C@H]1CC[C@H](C1)C(=O)O
ab_enamine1577,CC1CN(CC(C)O1)S(=O)(=O)NC1CCN(CC1)C(=O)C
ab_enamine1578,OC(=O)CN1CCC(CC1)NS(=O)(=O)c1ccc2OC(F)(F)Oc2c1
ab_enamine1579,OC(=O)c1ccc(s1)C(=O)N1CCC(CC1)NS(=O)(=O)c1ccc(F)cc1
ab_enamine1580,CC(C)C(N1CCCS1(=O)=O)C(=O)OCCNS(=O)(=O)C
ab_enamine1581,CCc1[nH]nc(C(=O)NCCCCN2CCCC2CO)c1[N+](=O)[O-]
ab_enamine1582,CCNC(=O)CS(=O)c1cccc(NS(=O)(=O)N2CCOCC2)c1
ab_enamine1583,CS(=O)(=O)Nc1ccccc1NC(=O)Cc1cccc(c1)C(=O)O
ab_enamine1584,CS(=O)(=O)c1cccc(N2CCC(CC2)NC2CC2)c1[N+](=O)[O-]
ab_enamine1585,CC(=O)c1ccc(cc1)S(=O)(=O)NCCC(=O)NC1(C)CCS(=O)(=O)C1
ab_enamine1586,CC(C)C[C@@H](NS(=O)(=O)c1c(F)cc(F)cc1F)C(=O)O
ab_enamine1587,CC(C)(CNC(=O)c1ccc([N+](=O)[O-])c(O)c1)NS(=O)(=O)C
ab_enamine1588,CC1(C)C(CNS(=O)(=O)c2ccccc2C(=O)O)C1(F)F
ab_enamine1589,Cc1nc(C)c(CCC(=O)NC2CCCC2CNS(=O)(=O)C)c(=O)[nH]1
ab_enamine1590,COC(=O)NC(C(C)C)C(=O)N1CCC(CN(C)CC2CC2)C1
ab_enamine1591,Cc1c(ccc2cncn12)C(=O)NCC(C)(C)NS(=O)(=O)C
ab_enamine1592,CNS(=O)(=O)C1CCN(CC1)C(=O)N[C@@H]1CCCOC1
ab_enamine1593,OC(=O)c1cccc(c1)S(=O)(=O)Nc1ccc(cc1O)[N+](=O)[O-]
ab_enamine1594,OC(=O)c1ccc(c(Cl)c1)S(=O)(=O)Nc1cccc(c1)N1CCOC1=O
ab_enamine1595,COC1(CS(=O)(=O)Nc2c(C)ccc(Cl)c2C(=O)O)CCC1
ab_enamine1596,OC(=O)CCNS(=O)(=O)c1ccc(Oc2ccccc2)cc1
ab_enamine1597,FC(F)(F)c1ccc(c(NS(=O)(=O)c2ccc3NC(=O)CC(=O)Nc3c2)c1)n1cccn1
ab_enamine1598,CCOC(=O)N1CCC(CC1)NCCCn1cnc2ccccc12
ab_enamine1599,COC(CS(=O)(=O)Nc1cc2CCCCc2cc1C(=O)O)C1CCOC1
ab_enamine1600,CNS(=O)(=O)CCNC(=O)N1CCOC(C1)c1nc(C)cs1
ab_enamine1601,COC(=O)Nc1ccc(NC(=O)C2C(C3CC2C=C3)C(=O)O)cc1
ab_enamine1602,CS(=O)(=O)NCc1ccccc1NS(=O)(=O)N1CCOCC1
ab_enamine1603,Cc1ccc(CS(=O)(=O)NC2(CN)CCOCC2)cc1F
ab_enamine1604,CNS(=O)(=O)CC(=O)N1CCCC1C(=O)NCc1ccco1
ab_enamine1605,CS(=O)(=O)NC1CCCN(C1)C(=O)c1cnn(c1C(F)(F)F)c1ccc(=O)[nH]n1
ab_enamine1606,CC1CN(CCO1)S(=O)(=O)NCC(N)c1ccccc1
ab_enamine1607,Cl.COC(=O)Nc1ccc(cc1)S(=O)(=O)N(C1CC1)C1CCNC1
ab_enamine1608,Cc1ccc(cc1C)S(=O)(=O)NCCC(=O)NC1(CCCC1)C(=O)O
ab_enamine1609,Cc1[nH]ncc1CCCNC(=O)NCCNS(=O)(=O)C
ab_enamine1610,CCn1cnnc1c1cccc(NS(=O)(=O)c2cc(C)cc(C(=O)O)c2O)c1
ab_enamine1611,CNS(=O)(=O)c1ccc(CCC(=O)NCc2ccc(cc2)C(=O)O)cc1
ab_enamine1612,OC(=O)CCNS(=O)(=O)c1cc(Cl)cc(c1)C(F)(F)F
ab_enamine1613,CC(NS(=O)(=O)c1cc(cc(Cl)c1C)C(=O)O)c1nc[nH]n1
ab_enamine1614,CCOC(=O)N1CCC(CC1)NS(=O)(=O)c1cn(C)c(=O)n(C)c1=O
ab_enamine1615,COc1ccc(c(Cl)c1Cl)S(=O)(=O)NC1CCN(CC(=O)O)CC1
ab_enamine1616,O=S(=O)(Cc1ccc(cc1)n1cccn1)N[C@]12CCC[C@H]1CNC2
ab_enamine1617,Cn1cc(cn1)S(=O)(=O)NC(=O)CNC(=O)NCC1CCCC1
ab_enamine1618,CC(C)C[C@H](NS(=O)(=O)c1cc2CCCN3C(=O)CCc(c1)c23)C(=O)O
ab_enamine1619,O=S(=O)(NC1CCNC21CCC2)c1ccnn1CC1CCC1
ab_enamine1620,OC(=O)C(CC1CCC1)NS(=O)(=O)c1ccc(F)c(C#N)c1
ab_enamine1621,COc1ccc(Cl)cc1S(=O)(=O)N[C@@H]1CC[C@H](CC(=O)O)C1
ab_enamine1622,CN(C)C1CCCC(C1)Nc1ccc(cc1C#N)S(=O)(=O)N
ab_enamine1623,CCS(=O)(=O)NCCS(=O)(=O)Nc1cccc2cn[nH]c12
ab_enamine1624,CCOc1cc(C)ccc1NS(=O)(=O)c1cc(cs1)C(=O)O
ab_enamine1625,O=C(CCCn1cccn1)NS(=O)(=O)c1cnn2CCCOc12
ab_enamine1626,CCn1ncc(n1)S(=O)(=O)NC1CCCN(C1)S(=O)(=O)C
ab_enamine1627,Cc1oc(CNS(=O)(=O)C)cc1C(=O)N1CCN2CCC1C2
ab_enamine1628,OC(=O)[C@@H]1C[C@H]1c1ccc(NS(=O)(=O)c2cccc3CCOc23)cc1
ab_enamine1629,CNS(=O)(=O)c1cc(co1)C(=O)N1CCCNC(=O)C1C
ab_enamine1630,CS(=O)(=O)Nc1ccc(c(F)c1)S(=O)(=O)N(C1CC1)C1CCS(=O)(=O)C1
ab_enamine1631,CN(C)C(=O)N1CCN(CCNS(=O)(=O)C)C(C)(C)C1
ab_enamine1632,CC(C)(C)Nc1nc(NCCc2nnc[nH]2)nc(NCCc2nnc[nH]2)n1
ab_enamine1633,CNS(=O)(=O)c1cccc2CN(CCc12)C(=O)NC1CCS(=O)C1
ab_enamine1634,O=C(CN1CCCNC1=O)NS(=O)(=O)CCc1ccccc1
ab_enamine1635,COc1ccc(C(=O)O)c(NS(=O)(=O)c2ccccc2CC#N)c1
ab_enamine1636,Cl.Cc1nc(cn1C)S(=O)(=O)NCC1CCCCN1
ab_enamine1637,CCCC(C)(NS(=O)(=O)c1cc(OC)c(OC)cc1F)C(=O)O
ab_enamine1638,CS(=O)(=O)NC1CCN(C1)C(=O)NCCc1cn2ccccc2n1
ab_enamine1639,Cn1ccc(n1)S(=O)(=O)NC1CCCCCCC1C(=O)O
ab_enamine1640,CC1CN(CCCS(=O)(=O)N)CCN1Cc1nccn1C
ab_enamine1641,C[C@H]1CNC(=O)C2(CNC2)C/C=C/COc2ccccc2C(=O)N1.OC(=O)C(F)(F)F
ab_enamine1642,C[C@@H]1CNC(=O)C2(CNC2)C/C=C/COc2ccccc2C(=O)N1.OC(=O)C(F)(F)F
ab_enamine1643,C[C@@H]1CNC(=O)c2ccccc2OC/C=C/CC2(CNC2)C(=O)N1.OC(=O)C(F)(F)F
ab_enamine1644,CS(=O)(=O)CCS(=O)(=O)NC(=O)CCn1ccc2ccccc12
ab_enamine1645,OC(=O)c1cc(ccc1F)S(=O)(=O)Nc1cccc(c1)N1CCOCC1
ab_enamine1646,Cl.[O-][N+](=O)c1cccc(CNC(=O)CC2CC3CCC(C2)N3)c1
ab_enamine1647,C[C@H]1CNC(=O)C2(CCNCC2)C/C=C/COc2ccccc2C(=O)N1.OC(=O)C(F)(F)F
ab_enamine1648,CS(=O)(=O)NC1CCCN(C1)C(=O)NCCCn1cccn1
ab_enamine1649,Cn1cc(cn1)S(=O)(=O)NCCN1CCCC(O)(C1)C(=O)N1CCCC1
ab_enamine1650,C[C@H](NS(=O)(=O)Cc1ccc(OC(F)(F)F)cc1)C(=O)O
ab_enamine1651,Cc1ccc(CS(=O)(=O)NCC(C2CCOCC2)C(=O)O)cc1C
ab_enamine1652,COc1ccc(NS(=O)(=O)c2ccc(Cl)c(c2)C(=O)O)c(OC)c1
ab_enamine1653,CC(C)(C)S(=O)CCNC(=O)c1ccccc1NS(=O)(=O)C
ab_enamine1654,OC(=O)C1CCC(CC1)NS(=O)(=O)CC1CCCCC1(F)F
ab_enamine1655,NC(=O)c1cc(cn(CC(CCC#N)C#N)c1=O)[N+](=O)[O-]
ab_enamine1656,CC(C)N1CCOC(CN2CCN(CC2)S(=O)(=O)N)C1
ab_enamine1657,Cc1ccc(NS(=O)(=O)c2ccc(cc2)C(=O)N(CC(=O)O)C2CC2)cc1
ab_enamine1658,CS(=O)(=O)Nc1cccc(c1)C(=O)NC1CS(=O)(=O)CC1N1CCCC1
ab_enamine1659,COCCS(=O)(=O)Nc1ccccc1C(=O)N1CCCC1CO
ab_enamine1660,[O-][N+](=O)C1CC1C(=O)N(Cc1cccnc1)C1CCS(=O)(=O)C1
ab_enamine1661,Cc1ccc(cc1S(=O)(=O)NCc1ccco1)C(=O)O
ab_enamine1662,COC(=O)N1CCC(CC1)C(C)NCc1cnc2nc(C)cc(C)n12
ab_enamine1663,Cc1ccc(cc1NS(=O)(=O)c1ccc2NC(=O)Cc2c1)C(=O)O
ab_enamine1664,CC1(C)CC(CC(C)(C)N1)NS(=O)(=O)c1ccc2OCCOc2c1
ab_enamine1665,CCCCN1CCC(CC1)NS(=O)(=O)c1c(C)oc(C)c1C(=O)O
ab_enamine1666,Cc1cccc(NS(=O)(=O)c2cccc3OCCOc23)c1C(=O)O
ab_enamine1667,CNC(=O)c1nn[nH]c1NS(=O)(=O)c1ccc2COCc2c1
ab_enamine1668,CN(C)C(=O)CN1CCN(CC1)C(=O)c1ccc(NS(=O)(=O)C)cc1
ab_enamine1669,CCOC(=O)N1CCC(CC1)NCCc1sc(C)nc1C
ab_enamine1670,CN(Cc1cc(C(=O)O)c(C)o1)C(=O)CCCNc1ccc(cc1)[N+](=O)[O-]
ab_enamine1671,CS(=O)(=O)NC1CCN(CC1)C(=O)Cn1cnc2ccccc2c1=O
ab_enamine1672,Cl.Cl.Fc1cc(C#N)ccc1S(=O)(=O)NCCN1CCNCC1
ab_enamine1673,OC(=O)CCNS(=O)(=O)c1cccc(OC(F)(F)F)c1F
ab_enamine1674,CNS(=O)(=O)N1CCN(CC1)S(=O)(=O)c1ccco1
ab_enamine1675,CNc1ccc(C)cc1CNC1CC(C1)NS(=O)(=O)C
ab_enamine1676,Cn1ncc(c1S(=O)(=O)NC1CC(N)C21CCC2)C(F)(F)F
ab_enamine1677,CC(C)CC(NS(=O)(=O)c1ccc(C#N)c(F)c1)C(=O)O
ab_enamine1678,O[C@@H]1C[C@@H](NS(=O)(=O)CCn2cccn2)C21CCOCC2
ab_enamine1679,Cn1c(=O)n(C)c2ncn(CC(=O)OCC(=O)Nc3cccc(c3)S(=O)(=O)N)c2c1=O
ab_enamine1680,Cl.Cc1cc(c(C)c(c1)S(=O)(=O)NCCC1CCCNC1)S(=O)(=O)C
ab_enamine1681,CN(C)S(=O)(=O)c1ccc(cc1)S(=O)(=O)Nc1cccc(c1)n1c(O)c(O)n(C2CC2)c1=O
ab_enamine1682,CC1Oc2ccccc2C1NS(=O)(=O)c1ccc(OCC(=O)O)c(F)c1
ab_enamine1683,OC(=O)C1CCCC1S(=O)(=O)NCCSc1ccccc1
ab_enamine1684,CO[C@H]1C[C@@H](CN2CCCC2)N(C1)C(=O)c1cc(oc1C)S(=O)(=O)N
ab_enamine1685,OC(=O)c1ccc(NS(=O)(=O)c2c(F)cccc2[N+](=O)[O-])cc1
ab_enamine1686,Cl.CCCN(C1CCNC1)C(=O)c1cc(C)c(C)c(c1)S(=O)(=O)N
ab_enamine1687,Cc1ncc(CCNS(=O)(=O)c2ccc(O)c(c2)[N+](=O)[O-])o1
ab_enamine1689,CC12CCCN(C1)C(=O)C1(COCC=CCC(C(=O)N2)(C)C)CCNCC1
ab_enamine1690,CC(C)[C@H](NS(=O)(=O)c1cccc2ccoc12)C(=O)O
ab_enamine1691,O=S(=O)(NC1CC1)C1CCN(Cc2cnc3cnccn23)C1
ab_enamine1692,CC(C)NS(=O)(=O)N1CCN(CC1)C1CCN(C1=O)c1cnn(C)c1
ab_enamine1693,COC1CCN(CC1)S(=O)(=O)NC1C(=O)NCC1(C)C
ab_enamine1694,CNS(=O)(=O)c1ccc(cc1)C(=O)NCC1CCN(C1)C(C)C
ab_enamine1695,OC(=O)[C@@H]1C[C@H]1c1ccc(NS(=O)(=O)c2ccc3COCc3c2)cc1
ab_enamine1696,CN(C)c1ccc(CNC(=O)N2CCN(CC2)S(=O)(=O)N)cn1
ab_enamine1697,O=S(=O)(Cc1ccon1)NCCNC1[C@H]2CCO[C@H]2C21CCCC2
ab_enamine1698,O=C1NCCCN1NS(=O)(=O)c1ccc(cc1)S(=O)(=O)N1CCOCC1
ab_enamine1699,OC(=O)c1ccc(cc1)S(=O)(=O)NCCNc1ccccn1
ab_enamine1700,Cn1nccc1S(=O)(=O)N1CCCC(C1)S(=O)(=O)N
ab_enamine1701,COc1ccc(C)cc1S(=O)(=O)Nc1ccc(CC(=O)O)cc1
ab_enamine1702,OC(=O)C1CC(NS(=O)(=O)c2cccc(c2)C(F)(F)F)C=C1
ab_enamine1703,OC(=O)c1csc(n1)C1CCN(CC1)C(=O)OC1CCC1
ab_enamine1704,CN(Cc1c(C)noc1C)C(=O)C1CCCN1S(=O)(=O)N
ab_enamine1705,COC1(CN(C1)C(=O)NC1CC(C1)NS(=O)(=O)C)C(F)(F)F
ab_enamine1706,OC(=O)c1cccc(CNS(=O)(=O)C2CCCN(C2)C(=O)C2CCCC2)c1
ab_enamine1707,CCCN1CCC(CNc2ccc(C#N)cc2S(=O)(=O)N)C1
ab_enamine1708,NC(=O)c1ccc(o1)S(=O)(=O)N1CCN(CC1)C(=O)Nc1cccc(c1)S(=O)(=O)N
ab_enamine1709,OC(=O)c1cc(c(Cl)cc1Cl)S(=O)(=O)NC1CC1
ab_enamine1710,OC(=O)c1c(F)cccc1NS(=O)(=O)c1ccc2OCCc2c1
ab_enamine1711,OC(=O)[C@H]1CC[C@H](CNS(=O)(=O)c2cccc(C#N)c2)CC1
ab_enamine1712,O=C(NS(=O)(=O)c1cnc2CCCn12)C1CCCN(C1)C(=O)N1CCCC1
ab_enamine1713,CNS(=O)(=O)c1ccc(CN[C@@H]2C[C@@H](O)C32CCOCC3)cc1
ab_enamine1714,COCCN1C(=O)N(CC(=O)N2CCc3cc(ccc23)S(=O)(=O)N)C(=O)C1=O
ab_enamine1715,OC(=O)[C@@H]1CC[C@@H]1S(=O)(=O)NC1CCc2ccccc2C1
ab_enamine1716,CNC(=O)c1cccc(CNC(=O)CCNS(=O)(=O)C)c1
ab_enamine1717,OC(=O)CCCOc1ccc(cc1F)S(=O)(=O)Nc1ccc(O)cc1
ab_enamine1718,NS(=O)(=O)c1ccc(NCCCc2nc(=O)[nH][nH]2)cc1[N+](=O)[O-]
ab_enamine1719,CC1(CNS(=O)(=O)c2cccc3c(cccc23)C(=O)O)CCOC1
ab_enamine1720,CC(C)n1nc(C)c(c1C)S(=O)(=O)N[C@@H]1CCCCC[C@@H]1C(=O)O
ab_enamine1721,CN1[C@@H]([C@@H](CNS(=O)(=O)C2COC2)CCC1=O)c1cnn(C)c1
ab_enamine1722,CN(CCC1=NCCN1C)c1ccc(cn1)[N+](=O)[O-]
ab_enamine1723,C[C@@H]1CNC(=O)C2(CNC2)C/C=C/COCC(C(=O)N1)c1ccccc1.OC(=O)C(F)(F)F
ab_enamine1724,C[C@@H]1CNC(=O)C(COC/C=C/CC2(CNC2)C(=O)N1)c1ccccc1.OC(=O)C(F)(F)F
ab_enamine1725,OC(=O)c1ccc(c(F)c1)S(=O)(=O)NC1CCC(C1)OC(F)F
ab_enamine1726,CC(NCCc1ccc(cc1)S(=O)(=O)N)C(=O)N1CCOCC1.OC(=O)C(=O)O
ab_enamine1727,OC(=O)CCC(CNS(=O)(=O)c1ccccc1)C(F)(F)F
ab_enamine1728,NC1CC(NS(=O)(=O)c2cccc3OCCCOc23)C21CCC2
ab_enamine1729,CNS(=O)(=O)NC1CCN(CC1)C(=O)C1CN(C)C(=O)c2ccccc12
ab_enamine1730,Cc1csc(n1)C1CCCN(C1)c1ccc(cc1C(=O)O)S(=O)(=O)N
ab_enamine1731,NC1CCCC=CCOCC(=O)NCC2(CCC2)NC1=O
ab_enamine1732,CCCS(=O)(=O)NC(CC(=O)O)c1ccc(Cl)cc1
ab_enamine1733,Cc1ccccc1S(=O)(=O)NCc1cc(OC2CCNC2)ccn1
ab_enamine1734,CCn1cc(cn1)S(=O)(=O)Nc1n[nH]c2cc(C)n(C)c(=O)c12
ab_enamine1735,OC(=O)C1(CCN(CC2=Nc3ccccc3S(=O)(=O)N2)C1)c1ccccc1
ab_enamine1736,CNS(=O)(=O)c1ccc(CCC(=O)N2C(CC3CCCCC23)C(=O)O)cc1
ab_enamine1737,CS(=O)(=O)NCCNC(=O)Cn1ncc2ccccc2c1=O
ab_enamine1738,CN(C1CCS(=O)(=O)C1)C(=O)CN1CCc2cc(ccc12)S(=O)(=O)N
ab_enamine1739,CCOC(=O)N1CCN(CC1)C(=O)NCC1CCCN(C1)C(C)C
ab_enamine1740,OC(=O)c1ccc(cc1)S(=O)(=O)Nc1cccc(c1)c1ncco1
ab_enamine1741,OC(=O)C1CCCN(C1)S(=O)(=O)NCC#Cc1ccc(cc1)C(F)(F)F
ab_enamine1742,COC(=O)N1CCC(CC1)NCc1c(C)nc2sccn12
ab_enamine1743,CCC(C)n1ncc(NS(=O)(=O)c2ccc(cc2)C(=O)O)c1C1CC1
ab_enamine1744,CCC(Cc1ccc(F)cc1)NS(=O)(=O)c1c(cnn1C)C(=O)O
ab_enamine1745,O=S(=O)(NCC1CNCCCO1)c1cnc(nc1)c1ccccc1
ab_enamine1746,CC(Sc1ccccc1C(=O)O)C(=O)Nc1ccc(cc1)S(=O)(=O)N
ab_enamine1747,CCNC(=O)N[C@@H]1CN(C[C@H]1OC)C(=O)Cn1cc(cn1)[N+](=O)[O-]
ab_enamine1748,CS(=O)(=O)Nc1ccsc1C(=O)OCC(=O)N1CCNC1=O
ab_enamine1749,OC(=O)C(CNS(=O)(=O)c1cccc(c1)C(F)(F)F)C1CCOCC1
ab_enamine1750,COc1ccc(NC(=O)c2ccccc2NS(=O)(=O)c2cc(cs2)C(=O)O)c(OC)c1
ab_enamine1751,CNS(=O)(=O)c1csc(c1)C(=O)N1CC2CCC1(CN)CC2
ab_enamine1752,CCn1cc(NS(=O)(=O)c2cc(cc3CCCCc23)C(=O)O)cn1
ab_enamine1753,OCCC1(CNC1)NS(=O)(=O)c1ccccc1[N+](=O)[O-]
ab_enamine1755,CN(C)CCNS(=O)(=O)c1cc(cc(C)c1C)C(=O)O
ab_enamine1756,CC(C)Cn1cnc(c1)S(=O)(=O)NC(C(=O)O)c1cccs1
ab_enamine1757,COC(CS(=O)(=O)Nc1ccc(cc1)C(=O)O)C(C)C
ab_enamine1758,CS(=O)(=O)NCC1CCCCN1C(=O)NCCCn1ccnc1
ab_enamine1759,CS(=O)(=O)Nc1nc(CC(=O)NC2CCN(CC2)C(=O)c2ccoc2)cs1
ab_enamine1760,Cc1ccc([N+](=O)[O-])c(c1)C(=O)N1CC(CN)C2(C1)CCOCC2
ab_enamine1761,CCOC(=O)N1CCC(CC1)NCc1cccc(c1)c1nnc[nH]1
ab_enamine1762,OC(=O)c1csc(c1)S(=O)(=O)Nc1cc2OCCOc2cc1Cl
ab_enamine1763,CCn1ccnc1CN1CCN(CCCS(=O)(=O)N)CC1
ab_enamine1764,Cc1cc(C)n2ncc(C(=O)NCCCNS(=O)(=O)C)c2n1
ab_enamine1765,CCN(CC)C(=O)N1CCN(CCCNS(=O)(=O)C)CC1
ab_enamine1766,O=C(CN1C(=O)C2C3CC(C=C3)C2C1=O)NS(=O)(=O)CC1CCC1
ab_enamine1767,COCC1(CCCC1)NS(=O)(=O)c1c(C)csc1C(=O)O
ab_enamine1768,CC(CN(C)C(=O)c1cc(ccc1C)[N+](=O)[O-])C(=O)O
